created_date,account_name,campaign_objective,impressions,reach,clicks,link_clicks,content_views,add_to_cart,purchase,purchase_value,amount_spent
2023-07-04,Client A - Fashion,Traffic,598500,490564,63095,44283,0,0,0,0,607852
2023-07-04,Client A - Fashion,Sales,485236,115128,70131,38195,3339,927,56,7905515,2645662
2023-07-04,Client B - Beauty,Traffic,278912,285011,40856,36590,0,0,0,0,1250871
2023-07-04,Client B - Beauty,Sales,682095,397782,60250,18965,8389,493,907,5009500,444518
2023-07-04,Client C - Fashion,Traffic,894826,313446,74513,42931,0,0,0,0,2925224
2023-07-04,Client C - Fashion,Sales,219926,430726,85669,44785,9851,266,454,7880602,934288
2023-07-04,Client D - Beauty,Traffic,406986,107692,26115,5305,0,0,0,0,2624044
2023-07-04,Client D - Beauty,Sales,453502,114102,58448,19907,7720,274,527,3216268,4384843
2023-07-04,Client E - FMCG,Traffic,932584,415292,88136,44168,0,0,0,0,1742619
2023-07-04,Client E - FMCG,Sales,846185,306945,73716,46194,7448,345,386,6381351,3007716
2023-07-04,Client F - FMCG,Traffic,102147,436895,82033,20849,0,0,0,0,1996824
2023-07-04,Client F - FMCG,Sales,237112,411352,19154,14369,2958,981,582,7257906,1599772
2023-07-05,Client A - Fashion,Traffic,449500,350714,86605,21042,0,0,0,0,2184736
2023-07-05,Client A - Fashion,Sales,122801,54987,31034,27055,7383,884,327,5242242,3547242
2023-07-05,Client B - Beauty,Traffic,288351,358143,74808,41292,0,0,0,0,4010031
2023-07-05,Client B - Beauty,Sales,545735,59287,92815,45346,3027,199,230,6820404,4646608
2023-07-05,Client C - Fashion,Traffic,982717,63433,14660,6773,0,0,0,0,2919304
2023-07-05,Client C - Fashion,Sales,991800,437566,49832,36005,3244,334,113,4639802,3219212
2023-07-05,Client D - Beauty,Traffic,287750,89759,90421,39054,0,0,0,0,2187873
2023-07-05,Client D - Beauty,Sales,348514,281986,54210,6707,7138,117,164,7491439,648619
2023-07-05,Client E - FMCG,Traffic,756303,383371,59228,48732,0,0,0,0,404004
2023-07-05,Client E - FMCG,Sales,763942,88215,64915,23814,8927,243,954,3889095,2348576
2023-07-05,Client F - FMCG,Traffic,452805,80063,34522,15816,0,0,0,0,3160184
2023-07-05,Client F - FMCG,Sales,532699,484992,34429,49918,5342,447,239,2169045,1929654
2023-07-06,Client A - Fashion,Traffic,108017,278853,59858,47941,0,0,0,0,4714133
2023-07-06,Client A - Fashion,Sales,378254,485399,57833,37702,1694,708,872,5129167,3096104
2023-07-06,Client B - Beauty,Traffic,190767,80660,32036,31345,0,0,0,0,1444042
2023-07-06,Client B - Beauty,Sales,836361,74058,56383,23461,8880,830,411,4275009,4667744
2023-07-06,Client C - Fashion,Traffic,944525,280431,11291,32240,0,0,0,0,3802851
2023-07-06,Client C - Fashion,Sales,447119,327540,60910,15134,6668,500,390,7099902,423707
2023-07-06,Client D - Beauty,Traffic,524564,302238,86701,33328,0,0,0,0,190009
2023-07-06,Client D - Beauty,Sales,111395,387755,81914,48500,1365,502,541,6490199,2311937
2023-07-06,Client E - FMCG,Traffic,944061,334823,29167,26261,0,0,0,0,592080
2023-07-06,Client E - FMCG,Sales,969842,305107,39031,14416,8970,257,537,5695422,938820
2023-07-06,Client F - FMCG,Traffic,101950,458666,67078,9015,0,0,0,0,901166
2023-07-06,Client F - FMCG,Sales,614471,456133,45626,21094,8017,313,457,3472688,3768737
2023-07-07,Client A - Fashion,Traffic,518056,368345,48241,28567,0,0,0,0,4218054
2023-07-07,Client A - Fashion,Sales,583428,109278,39546,7443,3683,504,365,5318422,3756241
2023-07-07,Client B - Beauty,Traffic,660888,486820,64259,21210,0,0,0,0,2258827
2023-07-07,Client B - Beauty,Sales,365673,253115,15881,15291,5757,256,263,5146033,272131
2023-07-07,Client C - Fashion,Traffic,445653,341819,62321,36877,0,0,0,0,1172573
2023-07-07,Client C - Fashion,Sales,123098,145440,85255,32161,9197,212,42,5618171,4972245
2023-07-07,Client D - Beauty,Traffic,927997,384092,26005,43374,0,0,0,0,2400685
2023-07-07,Client D - Beauty,Sales,182206,411898,77555,8580,2502,718,391,5489966,4571466
2023-07-07,Client E - FMCG,Traffic,661722,77012,53623,36413,0,0,0,0,687233
2023-07-07,Client E - FMCG,Sales,637328,113607,97264,30691,3993,526,671,5556293,3157075
2023-07-07,Client F - FMCG,Traffic,687538,443286,80863,39625,0,0,0,0,4009453
2023-07-07,Client F - FMCG,Sales,129673,251745,67485,16259,9103,393,627,517834,1217653
2023-07-08,Client A - Fashion,Traffic,199018,192808,83438,38162,0,0,0,0,946953
2023-07-08,Client A - Fashion,Sales,233184,354926,62352,34682,7451,786,852,4052460,879768
2023-07-08,Client B - Beauty,Traffic,285473,343736,25803,17363,0,0,0,0,2239647
2023-07-08,Client B - Beauty,Sales,600518,447024,98459,34481,1689,700,580,7810564,416390
2023-07-08,Client C - Fashion,Traffic,321604,114319,67598,35771,0,0,0,0,4894168
2023-07-08,Client C - Fashion,Sales,299173,246132,88100,35254,1056,484,740,2101074,3260253
2023-07-08,Client D - Beauty,Traffic,710339,394071,67699,38002,0,0,0,0,3460457
2023-07-08,Client D - Beauty,Sales,564713,392877,12698,33282,7349,889,331,5316554,4640982
2023-07-08,Client E - FMCG,Traffic,268179,403043,23772,42196,0,0,0,0,2123931
2023-07-08,Client E - FMCG,Sales,993640,112678,53574,20513,2604,235,600,5827596,4429578
2023-07-08,Client F - FMCG,Traffic,680941,75609,12933,7088,0,0,0,0,4604679
2023-07-08,Client F - FMCG,Sales,956373,419852,71823,22875,8450,437,824,3507617,2660140
2023-07-09,Client A - Fashion,Traffic,157135,275318,15382,30683,0,0,0,0,319806
2023-07-09,Client A - Fashion,Sales,857066,116823,20329,6173,7949,317,346,6293003,299162
2023-07-09,Client B - Beauty,Traffic,606614,412012,21502,28598,0,0,0,0,3001706
2023-07-09,Client B - Beauty,Sales,804760,196202,64222,17297,3585,448,60,3672570,1692990
2023-07-09,Client C - Fashion,Traffic,159606,446326,20900,25254,0,0,0,0,2129562
2023-07-09,Client C - Fashion,Sales,334763,154312,12786,7725,4305,756,864,5663679,4826774
2023-07-09,Client D - Beauty,Traffic,166402,479060,48533,27277,0,0,0,0,4960294
2023-07-09,Client D - Beauty,Sales,147426,68197,19514,14551,1583,498,286,4872083,3298642
2023-07-09,Client E - FMCG,Traffic,362849,110576,44129,13502,0,0,0,0,1827462
2023-07-09,Client E - FMCG,Sales,754582,225924,47354,8918,6983,749,688,5440627,3128034
2023-07-09,Client F - FMCG,Traffic,565959,351431,11039,18639,0,0,0,0,2130401
2023-07-09,Client F - FMCG,Sales,894554,274023,60882,45771,2354,499,228,186050,1295833
2023-07-10,Client A - Fashion,Traffic,863822,423672,35870,25182,0,0,0,0,992212
2023-07-10,Client A - Fashion,Sales,819281,300027,93670,23445,8356,735,652,7172126,2434078
2023-07-10,Client B - Beauty,Traffic,455503,256133,22892,5522,0,0,0,0,4525090
2023-07-10,Client B - Beauty,Sales,884202,198987,88639,31149,3679,442,309,3561244,1106507
2023-07-10,Client C - Fashion,Traffic,328332,168677,72600,44893,0,0,0,0,4282502
2023-07-10,Client C - Fashion,Sales,880472,378407,15693,24046,2549,501,964,2235770,4529396
2023-07-10,Client D - Beauty,Traffic,646681,218762,78793,32333,0,0,0,0,2830983
2023-07-10,Client D - Beauty,Sales,164458,221852,48022,6862,1742,842,764,7773908,3842621
2023-07-10,Client E - FMCG,Traffic,623707,92031,28491,7157,0,0,0,0,288281
2023-07-10,Client E - FMCG,Sales,897252,454338,11999,25233,3358,532,544,7252251,786215
2023-07-10,Client F - FMCG,Traffic,554987,251432,77076,21730,0,0,0,0,3599976
2023-07-10,Client F - FMCG,Sales,923410,278033,22536,14052,2022,451,472,3828260,2073965
2023-07-11,Client A - Fashion,Traffic,381752,222148,33814,11522,0,0,0,0,2796531
2023-07-11,Client A - Fashion,Sales,924705,136616,79518,49150,2508,414,554,2628839,905039
2023-07-11,Client B - Beauty,Traffic,599787,232694,92510,31480,0,0,0,0,2723628
2023-07-11,Client B - Beauty,Sales,712167,396419,60971,17626,9314,663,958,6452697,2309304
2023-07-11,Client C - Fashion,Traffic,296461,286518,53230,10028,0,0,0,0,1041494
2023-07-11,Client C - Fashion,Sales,753167,308724,77563,25841,4228,401,718,5304235,3732819
2023-07-11,Client D - Beauty,Traffic,640605,108180,66565,25530,0,0,0,0,1856225
2023-07-11,Client D - Beauty,Sales,396742,306814,17926,28717,7140,303,975,4901031,2019904
2023-07-11,Client E - FMCG,Traffic,163616,208613,69847,39383,0,0,0,0,2112545
2023-07-11,Client E - FMCG,Sales,118603,89848,62091,7268,7978,382,134,404515,1728738
2023-07-11,Client F - FMCG,Traffic,204404,231476,77526,34704,0,0,0,0,3722146
2023-07-11,Client F - FMCG,Sales,122241,436424,52792,42287,9384,349,840,1095720,285576
2023-07-12,Client A - Fashion,Traffic,121457,258351,65791,27413,0,0,0,0,737912
2023-07-12,Client A - Fashion,Sales,552175,443955,41720,22640,5131,546,321,7847456,1371786
2023-07-12,Client B - Beauty,Traffic,732511,250813,73511,31966,0,0,0,0,4659934
2023-07-12,Client B - Beauty,Sales,585281,195317,43334,8464,6396,105,155,2087142,3013433
2023-07-12,Client C - Fashion,Traffic,264724,196353,72748,38862,0,0,0,0,696576
2023-07-12,Client C - Fashion,Sales,599014,452993,45256,6271,8512,737,989,6355562,478652
2023-07-12,Client D - Beauty,Traffic,458717,340602,56387,8063,0,0,0,0,3644402
2023-07-12,Client D - Beauty,Sales,159731,217377,32924,43585,8441,573,71,6994246,2852412
2023-07-12,Client E - FMCG,Traffic,626668,344898,36799,9479,0,0,0,0,2403581
2023-07-12,Client E - FMCG,Sales,114828,71045,62264,13033,8382,319,332,586633,3545550
2023-07-12,Client F - FMCG,Traffic,675797,173121,90305,26968,0,0,0,0,491012
2023-07-12,Client F - FMCG,Sales,337581,146025,84797,10369,5481,298,173,5543990,1924832
2023-07-13,Client A - Fashion,Traffic,245901,496324,17769,12415,0,0,0,0,1094468
2023-07-13,Client A - Fashion,Sales,748589,184034,37948,20906,8853,782,743,6992870,487877
2023-07-13,Client B - Beauty,Traffic,955759,121062,50002,41701,0,0,0,0,892321
2023-07-13,Client B - Beauty,Sales,648854,60369,83043,29727,3969,114,63,6631127,2650143
2023-07-13,Client C - Fashion,Traffic,572321,444085,29888,32318,0,0,0,0,1233594
2023-07-13,Client C - Fashion,Sales,414083,110328,76036,14845,6605,215,733,2745605,3120295
2023-07-13,Client D - Beauty,Traffic,916624,147678,84138,45519,0,0,0,0,4988253
2023-07-13,Client D - Beauty,Sales,255180,326161,39360,44625,3083,158,980,1645469,913725
2023-07-13,Client E - FMCG,Traffic,702510,74714,72260,25610,0,0,0,0,2606900
2023-07-13,Client E - FMCG,Sales,181768,322023,99450,48062,7631,143,249,4801979,1779659
2023-07-13,Client F - FMCG,Traffic,164211,62378,86989,14641,0,0,0,0,559096
2023-07-13,Client F - FMCG,Sales,193163,485889,36167,7214,1587,844,881,3135679,1097822
2023-07-14,Client A - Fashion,Traffic,208834,224919,22999,10051,0,0,0,0,1114805
2023-07-14,Client A - Fashion,Sales,437130,160534,15102,40085,8909,631,268,3945163,1775004
2023-07-14,Client B - Beauty,Traffic,292290,175372,60848,16971,0,0,0,0,1686405
2023-07-14,Client B - Beauty,Sales,685939,351918,32703,29395,6745,465,598,4352793,4536783
2023-07-14,Client C - Fashion,Traffic,245239,384000,20192,46179,0,0,0,0,2988938
2023-07-14,Client C - Fashion,Sales,101071,463151,72555,40715,1094,807,683,5217890,2845631
2023-07-14,Client D - Beauty,Traffic,507137,269554,68372,28087,0,0,0,0,964427
2023-07-14,Client D - Beauty,Sales,764124,439984,85101,40210,9275,786,345,1096801,605847
2023-07-14,Client E - FMCG,Traffic,571596,110509,66174,40271,0,0,0,0,355051
2023-07-14,Client E - FMCG,Sales,738410,202263,76309,37192,2203,563,457,4479125,1514337
2023-07-14,Client F - FMCG,Traffic,777509,235908,51463,5726,0,0,0,0,192299
2023-07-14,Client F - FMCG,Sales,924804,292743,98810,37601,8590,119,416,7524154,3353984
2023-07-15,Client A - Fashion,Traffic,176921,200435,60942,29519,0,0,0,0,638217
2023-07-15,Client A - Fashion,Sales,673373,344177,83964,28877,8402,159,612,2482517,4647164
2023-07-15,Client B - Beauty,Traffic,521908,321034,76661,8617,0,0,0,0,4504164
2023-07-15,Client B - Beauty,Sales,565866,170704,49118,18370,7549,603,119,6414360,567613
2023-07-15,Client C - Fashion,Traffic,126281,390630,86731,23194,0,0,0,0,2878016
2023-07-15,Client C - Fashion,Sales,976539,418449,31767,30491,8093,320,793,6779972,2425135
2023-07-15,Client D - Beauty,Traffic,646087,56043,86405,7697,0,0,0,0,1671565
2023-07-15,Client D - Beauty,Sales,391558,407175,44889,22143,4092,230,389,1742677,231696
2023-07-15,Client E - FMCG,Traffic,225679,176267,79598,33187,0,0,0,0,1370407
2023-07-15,Client E - FMCG,Sales,415670,283323,49057,47370,9286,944,78,2613784,4711172
2023-07-15,Client F - FMCG,Traffic,174689,158426,28498,13987,0,0,0,0,3859330
2023-07-15,Client F - FMCG,Sales,131200,332054,87770,30867,7889,239,383,6011410,792843
2023-07-16,Client A - Fashion,Traffic,171899,234741,28517,13929,0,0,0,0,1166106
2023-07-16,Client A - Fashion,Sales,637209,332942,33734,42890,7744,475,692,350145,3132669
2023-07-16,Client B - Beauty,Traffic,836647,98653,90267,49059,0,0,0,0,428209
2023-07-16,Client B - Beauty,Sales,774922,50393,24581,11070,8660,162,839,2890229,1069766
2023-07-16,Client C - Fashion,Traffic,859983,394383,70791,48203,0,0,0,0,4263998
2023-07-16,Client C - Fashion,Sales,245207,156306,28936,38896,4729,930,225,6715216,4816569
2023-07-16,Client D - Beauty,Traffic,826608,445406,99744,26530,0,0,0,0,1197372
2023-07-16,Client D - Beauty,Sales,158912,191051,77423,37242,8615,757,178,4298359,2821404
2023-07-16,Client E - FMCG,Traffic,353085,121738,87411,25942,0,0,0,0,2497423
2023-07-16,Client E - FMCG,Sales,423409,258548,62442,40849,3608,119,915,4532644,1886882
2023-07-16,Client F - FMCG,Traffic,755081,398995,12565,36583,0,0,0,0,1019707
2023-07-16,Client F - FMCG,Sales,782751,180536,61334,32886,6636,597,384,508611,315610
2023-07-17,Client A - Fashion,Traffic,154980,179032,73187,27130,0,0,0,0,3460423
2023-07-17,Client A - Fashion,Sales,894129,305053,38179,12257,2570,925,245,520716,3001282
2023-07-17,Client B - Beauty,Traffic,875303,70201,55316,22082,0,0,0,0,2457963
2023-07-17,Client B - Beauty,Sales,458613,57886,36080,23796,4450,373,856,565703,2591675
2023-07-17,Client C - Fashion,Traffic,448483,276114,85209,46580,0,0,0,0,743412
2023-07-17,Client C - Fashion,Sales,421560,324845,46769,23673,2540,388,429,7565381,546776
2023-07-17,Client D - Beauty,Traffic,177260,368743,42225,34789,0,0,0,0,1636833
2023-07-17,Client D - Beauty,Sales,717620,231189,33522,30412,1063,999,409,3810616,2088597
2023-07-17,Client E - FMCG,Traffic,164603,256961,41736,24326,0,0,0,0,3537965
2023-07-17,Client E - FMCG,Sales,360874,89177,67423,35427,1538,555,873,1768944,3204473
2023-07-17,Client F - FMCG,Traffic,816227,323286,33623,9405,0,0,0,0,4713214
2023-07-17,Client F - FMCG,Sales,939883,284714,41924,11918,9913,236,753,2050568,1130423
2023-07-18,Client A - Fashion,Traffic,998177,329903,48597,34921,0,0,0,0,248721
2023-07-18,Client A - Fashion,Sales,687117,366796,41215,25947,2359,793,537,4225328,2279515
2023-07-18,Client B - Beauty,Traffic,499680,122721,24363,8240,0,0,0,0,1106365
2023-07-18,Client B - Beauty,Sales,199439,110095,58615,45577,8616,564,793,6208340,932066
2023-07-18,Client C - Fashion,Traffic,824050,436208,67420,42857,0,0,0,0,1555212
2023-07-18,Client C - Fashion,Sales,221870,494455,60352,34729,9474,452,729,3291810,1591645
2023-07-18,Client D - Beauty,Traffic,280294,317740,29081,37798,0,0,0,0,3868848
2023-07-18,Client D - Beauty,Sales,282867,127437,80197,46729,9253,793,699,6208035,4819576
2023-07-18,Client E - FMCG,Traffic,291352,195795,66337,25158,0,0,0,0,633781
2023-07-18,Client E - FMCG,Sales,485023,356384,33074,29663,1164,536,152,7577371,2631171
2023-07-18,Client F - FMCG,Traffic,639270,305108,37006,34627,0,0,0,0,231635
2023-07-18,Client F - FMCG,Sales,731299,125430,90755,6971,5334,666,175,4994878,3053736
2023-07-19,Client A - Fashion,Traffic,755166,122620,67031,34046,0,0,0,0,4639162
2023-07-19,Client A - Fashion,Sales,646662,473375,98927,5908,9121,995,978,6884550,2236792
2023-07-19,Client B - Beauty,Traffic,661342,256619,98533,40163,0,0,0,0,400165
2023-07-19,Client B - Beauty,Sales,981860,368925,41518,8116,9811,771,465,666463,2533906
2023-07-19,Client C - Fashion,Traffic,726689,239736,75589,8185,0,0,0,0,1149121
2023-07-19,Client C - Fashion,Sales,434203,123825,63608,35868,7777,178,636,3027721,2687188
2023-07-19,Client D - Beauty,Traffic,391497,110194,65008,26143,0,0,0,0,4419642
2023-07-19,Client D - Beauty,Sales,123914,181790,57921,16595,9122,912,488,3427295,2194121
2023-07-19,Client E - FMCG,Traffic,449687,339826,90562,49500,0,0,0,0,2474258
2023-07-19,Client E - FMCG,Sales,460251,404285,43039,36924,2870,818,654,5942017,4218823
2023-07-19,Client F - FMCG,Traffic,264380,329984,61193,20710,0,0,0,0,1298184
2023-07-19,Client F - FMCG,Sales,161840,289195,91536,11077,1529,578,78,2397083,1710393
2023-07-20,Client A - Fashion,Traffic,100832,208838,96571,12748,0,0,0,0,4950732
2023-07-20,Client A - Fashion,Sales,387961,251931,71952,44980,1782,584,970,4581538,3112233
2023-07-20,Client B - Beauty,Traffic,728160,435516,19377,39178,0,0,0,0,1666068
2023-07-20,Client B - Beauty,Sales,742461,236240,71213,14586,6446,393,701,6328152,607441
2023-07-20,Client C - Fashion,Traffic,598340,461830,42648,28899,0,0,0,0,2661297
2023-07-20,Client C - Fashion,Sales,729859,216656,35498,12939,5223,742,274,2127880,4755709
2023-07-20,Client D - Beauty,Traffic,694200,444197,87719,7224,0,0,0,0,2174942
2023-07-20,Client D - Beauty,Sales,271858,448534,61717,7770,7175,858,908,834013,2506004
2023-07-20,Client E - FMCG,Traffic,842177,380054,91181,14893,0,0,0,0,3310123
2023-07-20,Client E - FMCG,Sales,221070,344225,49891,45506,3647,517,181,4780805,229735
2023-07-20,Client F - FMCG,Traffic,519622,294354,32661,17233,0,0,0,0,1672089
2023-07-20,Client F - FMCG,Sales,408555,69611,39230,37868,9907,162,434,2176271,3092768
2023-07-21,Client A - Fashion,Traffic,799434,72699,54204,25501,0,0,0,0,4671730
2023-07-21,Client A - Fashion,Sales,492002,105981,55830,25581,6471,226,22,2374119,361606
2023-07-21,Client B - Beauty,Traffic,916263,220692,41511,13658,0,0,0,0,4110373
2023-07-21,Client B - Beauty,Sales,235879,264434,97866,43921,2742,692,850,2253986,4730258
2023-07-21,Client C - Fashion,Traffic,142026,402619,89392,35918,0,0,0,0,3893171
2023-07-21,Client C - Fashion,Sales,177396,270200,28855,28538,1272,150,779,5389947,2792342
2023-07-21,Client D - Beauty,Traffic,683566,134883,22278,17035,0,0,0,0,104007
2023-07-21,Client D - Beauty,Sales,711950,187333,62614,42051,3749,722,638,5063209,381893
2023-07-21,Client E - FMCG,Traffic,819477,53720,11067,40030,0,0,0,0,1870638
2023-07-21,Client E - FMCG,Sales,723614,282118,86044,21875,4601,941,634,1890573,3590837
2023-07-21,Client F - FMCG,Traffic,371281,340987,54113,13555,0,0,0,0,4506280
2023-07-21,Client F - FMCG,Sales,798762,444862,68009,31768,3592,655,514,6286938,3332699
2023-07-22,Client A - Fashion,Traffic,579092,289534,40881,21621,0,0,0,0,1493949
2023-07-22,Client A - Fashion,Sales,617413,161375,36483,47890,9972,761,173,4710642,4976887
2023-07-22,Client B - Beauty,Traffic,606925,153017,32550,44300,0,0,0,0,1719145
2023-07-22,Client B - Beauty,Sales,537418,232562,23094,30414,7026,479,726,3140007,533910
2023-07-22,Client C - Fashion,Traffic,154552,209204,10184,42307,0,0,0,0,421496
2023-07-22,Client C - Fashion,Sales,299800,412749,29753,26652,3458,842,917,619757,2631259
2023-07-22,Client D - Beauty,Traffic,403290,160747,31869,11500,0,0,0,0,2284932
2023-07-22,Client D - Beauty,Sales,396939,457580,76767,27217,3675,921,867,3311271,2561925
2023-07-22,Client E - FMCG,Traffic,988102,361748,29794,45203,0,0,0,0,748554
2023-07-22,Client E - FMCG,Sales,827632,190944,80511,22570,5211,867,662,7689147,2323764
2023-07-22,Client F - FMCG,Traffic,859054,394254,65313,15725,0,0,0,0,4528629
2023-07-22,Client F - FMCG,Sales,998282,303619,82352,47097,9386,983,24,1508752,183797
